Day of Tanggal,drilldownGeographic,Persentase_total_vaksin1_pendidik,Persentase_total_vaksin1_pendidik_kumulatif,Running Sum of TotalDivaksin1PerProvinsi/1000,Running Sum of Divaksin 1,Divaksin 1
"June 28, 2021",Sulawesi Utara,0.299433602,29.716079224,16.474,"16,474",166
"April 30, 2021",Sulawesi Utara,0.306648869,17.893863415,9.92,"9,920",170
"May 6, 2021",Sulawesi Utara,0.315667953,19.098813088,10.588,"10,588",175
"July 7, 2021",Sulawesi Utara,0.330098488,32.061041163,17.774,"17,774",183
"May 5, 2021",Sulawesi Utara,0.337313756,18.783145135,10.413,"10,413",187
"May 7, 2021",Sulawesi Utara,0.353548108,19.452361196,10.784,"10,784",196
"June 30, 2021",Sulawesi Utara,0.355351925,30.278870089,16.786,"16,786",197
"June 8, 2021",Sulawesi Utara,0.364371009,24.730329377,13.71,"13,710",202
"June 10, 2021",Sulawesi Utara,0.376997727,25.630433998,14.209,"14,209",209
"May 25, 2021",Sulawesi Utara,0.380605361,21.948843753,12.168,"12,168",211
"May 3, 2021",Sulawesi Utara,0.382409178,18.283487860,10.136,"10,136",212
"June 2, 2021",Sulawesi Utara,0.382409178,23.375662903,12.959,"12,959",212
"July 5, 2021",Sulawesi Utara,0.386016812,31.303438075,17.354,"17,354",214
"June 11, 2021",Sulawesi Utara,0.387820628,26.018254627,14.424,"14,424",215
"May 27, 2021",Sulawesi Utara,0.405858797,22.392582705,12.414,"12,414",225
"June 14, 2021",Sulawesi Utara,0.423896966,26.678451604,14.79,"14,790",235
"March 18, 2021",Sulawesi Utara,0.425700783,1.480933656,0.821,821,236
"July 6, 2021",Sulawesi Utara,0.427504600,31.730942675,17.591,"17,591",237
"April 29, 2021",Sulawesi Utara,0.436523684,17.587214546,9.75,"9,750",242
"June 3, 2021",Sulawesi Utara,0.436523684,23.812186587,13.201,"13,201",242
"May 20, 2021",Sulawesi Utara,0.441935135,21.263393340,11.788,"11,788",245
"June 15, 2021",Sulawesi Utara,0.461777120,27.140228724,15.046,"15,046",256
"May 19, 2021",Sulawesi Utara,0.468992388,20.821458206,11.543,"11,543",260
"April 6, 2021",Sulawesi Utara,0.512283993,3.764565821,2.087,"2,087",284
"June 9, 2021",Sulawesi Utara,0.523106894,25.253436271,14,"14,000",290
"April 15, 2021",Sulawesi Utara,0.571809950,8.528446192,4.728,"4,728",317
"June 16, 2021",Sulawesi Utara,0.579025217,27.719253941,15.367,"15,367",321
"April 20, 2021",Sulawesi Utara,0.730545835,11.180057001,6.198,"6,198",405
"April 21, 2021",Sulawesi Utara,0.768425989,11.948482990,6.624,"6,624",426
"April 14, 2021",Sulawesi Utara,0.770229806,7.956636242,4.411,"4,411",427
"April 28, 2021",Sulawesi Utara,0.795483243,17.150690862,9.508,"9,508",441
"April 16, 2021",Sulawesi Utara,0.847793932,9.376240124,5.198,"5,198",470
"April 26, 2021",Sulawesi Utara,0.892889354,15.343266352,8.506,"8,506",495
"April 13, 2021",Sulawesi Utara,0.957826761,7.186406436,3.984,"3,984",531
"April 19, 2021",Sulawesi Utara,0.999314550,10.449511166,5.793,"5,793",554
"April 9, 2021",Sulawesi Utara,1.008333634,4.996572748,2.77,"2,770",559
"April 27, 2021",Sulawesi Utara,1.011941268,16.355207619,9.067,"9,067",561
"April 12, 2021",Sulawesi Utara,1.089505393,6.228579675,3.453,"3,453",604
"April 23, 2021",Sulawesi Utara,1.138208449,14.333128901,7.946,"7,946",631
"April 22, 2021",Sulawesi Utara,1.246437462,13.194920452,7.315,"7,315",691
"May 2, 2021",Sumatera Barat,0,11.237584657,17.356,"17,356",0
"May 13, 2021",Sumatera Barat,0,12.277430299,18.962,"18,962",0
"May 15, 2021",Sumatera Barat,0,12.278077775,18.963,"18,963",0
"June 1, 2021",Sumatera Barat,0,14.871217124,22.968,"22,968",0
"June 6, 2021",Sumatera Barat,0,16.200484312,25.021,"25,021",0
"February 17, 2021",Sumatera Barat,0.000647475,0.000647475,0.001,1,1
"February 18, 2021",Sumatera Barat,0.000647475,0.001294951,0.002,2,1
"February 22, 2021",Sumatera Barat,0.000647475,0.001942426,0.003,3,1
"February 24, 2021",Sumatera Barat,0.000647475,0.002589902,0.004,4,1
"April 4, 2021",Sumatera Barat,0.000647475,4.887145022,7.548,"7,548",1
"May 1, 2021",Sumatera Barat,0.000647475,11.237584657,17.356,"17,356",1
"May 14, 2021",Sumatera Barat,0.000647475,12.278077775,18.963,"18,963",1
"June 27, 2021",Sumatera Barat,0.000647475,21.228131515,32.786,"32,786",1
"July 20, 2021",Sumatera Barat,0.000647475,26.042759282,40.222,"40,222",1
"February 28, 2021",Sumatera Barat,0.001294951,0.003884853,0.006,6,2
"March 21, 2021",Sumatera Barat,0.002589902,1.506675472,2.327,"2,327",4
"April 11, 2021",Sumatera Barat,0.002589902,7.639563343,11.799,"11,799",4
"May 11, 2021",Sumatera Barat,0.002589902,12.277430299,18.962,"18,962",4
"May 23, 2021",Sumatera Barat,0.004532328,12.774691478,19.73,"19,730",7
"April 2, 2021",Sumatera Barat,0.005179804,4.631392202,7.153,"7,153",8
"March 3, 2021",Sumatera Barat,0.005827279,0.009712132,0.015,15,9
"March 5, 2021",Sumatera Barat,0.007122230,0.029136397,0.045,45,11
"July 25, 2021",Sumatera Barat,0.009712132,26.532898230,40.979,"40,979",15
"March 4, 2021",Sumatera Barat,0.012302034,0.022014167,0.034,34,19
"May 17, 2021",Sumatera Barat,0.012302034,12.290379809,18.982,"18,982",19
"April 18, 2021",Sumatera Barat,0.014244461,8.202219546,12.668,"12,668",22
"July 11, 2021",Sumatera Barat,0.014891936,23.983787214,37.042,"37,042",23
"May 10, 2021",Sumatera Barat,0.016834363,12.274840397,18.958,"18,958",26
"July 4, 2021",Sumatera Barat,0.023956593,22.532147158,34.8,"34,800",37
"May 8, 2021",Sumatera Barat,0.027193971,12.258006034,18.932,"18,932",42
"July 29, 2021",Sumatera Barat,0.031078824,26.714191368,41.259,"41,259",48
"April 14, 2021",Sumatera Barat,0.033021250,7.956826334,12.289,"12,289",51
"July 28, 2021",Sumatera Barat,0.033021250,26.683112544,41.211,"41,211",51
"July 27, 2021",Sumatera Barat,0.042085907,26.650091294,41.16,"41,160",65
"March 6, 2021",Sumatera Barat,0.047913186,0.077049584,0.119,119,74
"April 13, 2021",Sumatera Barat,0.048560662,7.923805084,12.238,"12,238",75
"July 18, 2021",Sumatera Barat,0.052445515,25.883480310,39.976,"39,976",81
"April 16, 2021",Sumatera Barat,0.054387941,8.083084055,12.484,"12,484",84
"May 18, 2021",Sumatera Barat,0.055035417,12.345415226,19.067,"19,067",85
"March 8, 2021",Sumatera Barat,0.063452598,0.140502182,0.217,217,98
"April 15, 2021",Sumatera Barat,0.071869780,8.028696114,12.4,"12,400",111
"May 21, 2021",Sumatera Barat,0.073164731,12.664620644,19.56,"19,560",113
"July 26, 2021",Sumatera Barat,0.075107157,26.608005387,41.095,"41,095",116
"March 22, 2021",Sumatera Barat,0.080286961,1.586962433,2.451,"2,451",124
"May 19, 2021",Sumatera Barat,0.080286961,12.425702187,19.191,"19,191",124
"May 7, 2021",Sumatera Barat,0.081581912,12.230812064,18.89,"18,890",126
"June 20, 2021",Sumatera Barat,0.082229388,19.537573003,30.175,"30,175",127
"July 24, 2021",Sumatera Barat,0.082876863,26.523186097,40.964,"40,964",128
"July 23, 2021",Sumatera Barat,0.085466765,26.440309234,40.836,"40,836",132
"March 12, 2021",Sumatera Barat,0.099711226,0.459707600,0.71,710,154
"April 17, 2021",Sumatera Barat,0.104891030,8.187975085,12.646,"12,646",162
"May 22, 2021",Sumatera Barat,0.105538505,12.770159149,19.723,"19,723",163
"March 10, 2021",Sumatera Barat,0.106833456,0.359996374,0.556,556,165
"March 15, 2021",Sumatera Barat,0.106833456,0.689561400,1.065,"1,065",165
"March 9, 2021",Sumatera Barat,0.112660736,0.253162918,0.391,391,174
"June 11, 2021",Sumatera Barat,0.117840540,17.397019023,26.869,"26,869",182
"March 13, 2021",Sumatera Barat,0.123020344,0.582727944,0.9,900,190
"March 17, 2021",Sumatera Barat,0.128200148,0.960853632,1.484,"1,484",198
"July 2, 2021",Sumatera Barat,0.139207231,22.350206545,34.519,"34,519",215
"July 21, 2021",Sumatera Barat,0.139207231,26.181966513,40.437,"40,437",215
"May 6, 2021",Sumatera Barat,0.142444608,12.149230152,18.764,"18,764",220
"March 16, 2021",Sumatera Barat,0.143092084,0.832653484,1.286,"1,286",221
"June 19, 2021",Sumatera Barat,0.144387035,19.455343615,30.048,"30,048",223
"July 9, 2021",Sumatera Barat,0.150861790,23.774005154,36.718,"36,718",233
"June 25, 2021",Sumatera Barat,0.152156741,20.910221048,32.295,"32,295",235
"April 5, 2021",Sumatera Barat,0.156689069,5.043834091,7.79,"7,790",242
"July 3, 2021",Sumatera Barat,0.157984020,22.508190565,34.763,"34,763",244
"July 19, 2021",Sumatera Barat,0.158631496,26.042111806,40.221,"40,221",245
"May 20, 2021",Sumatera Barat,0.165753726,12.591455913,19.447,"19,447",256
"March 20, 2021",Sumatera Barat,0.170933530,1.504085570,2.323,"2,323",264
"July 22, 2021",Sumatera Barat,0.172875957,26.354842469,40.704,"40,704",267
"June 12, 2021",Sumatera Barat,0.174818383,17.571837406,27.139,"27,139",270
"March 18, 2021",Sumatera Barat,0.175465859,1.136319490,1.755,"1,755",271
"June 5, 2021",Sumatera Barat,0.183235565,16.200484312,25.021,"25,021",283
"April 30, 2021",Sumatera Barat,0.194890123,11.236937182,17.355,"17,355",301
"July 10, 2021",Sumatera Barat,0.194890123,23.968895277,37.019,"37,019",301
"March 19, 2021",Sumatera Barat,0.196832550,1.333152040,2.059,"2,059",304
"July 1, 2021",Sumatera Barat,0.196832550,22.210999314,34.304,"34,304",304
"March 23, 2021",Sumatera Barat,0.203954780,1.790917214,2.766,"2,766",315
"April 24, 2021",Sumatera Barat,0.211077011,9.842274970,15.201,"15,201",326
"June 23, 2021",Sumatera Barat,0.213666913,20.484182174,31.637,"31,637",330
"June 8, 2021",Sumatera Barat,0.218199241,16.645299975,25.708,"25,708",337
"June 29, 2021",Sumatera Barat,0.218199241,21.687191640,33.495,"33,495",337
"July 12, 2021",Sumatera Barat,0.223379045,24.207166259,37.387,"37,387",345
"June 7, 2021",Sumatera Barat,0.226616423,16.427100734,25.371,"25,371",350
"April 19, 2021",Sumatera Barat,0.231796227,8.434015773,13.026,"13,026",358
"May 5, 2021",Sumatera Barat,0.231796227,12.006785543,18.544,"18,544",358
"June 18, 2021",Sumatera Barat,0.231796227,19.310956580,29.825,"29,825",358
"April 12, 2021",Sumatera Barat,0.235681079,7.875244422,12.163,"12,163",364
"May 29, 2021",Sumatera Barat,0.238270981,14.545536951,22.465,"22,465",368
"June 28, 2021",Sumatera Barat,0.240860883,21.468992399,33.158,"33,158",372
"May 3, 2021",Sumatera Barat,0.242155834,11.479740492,17.73,"17,730",374
"June 4, 2021",Sumatera Barat,0.253162918,16.017248747,24.738,"24,738",391
"April 3, 2021",Sumatera Barat,0.255105344,4.886497546,7.547,"7,547",394
"April 20, 2021",Sumatera Barat,0.260285148,8.694300921,13.428,"13,428",402
"July 7, 2021",Sumatera Barat,0.260285148,23.324657162,36.024,"36,024",402
"July 5, 2021",Sumatera Barat,0.266112428,22.798259586,35.211,"35,211",411
"July 6, 2021",Sumatera Barat,0.266112428,23.064372014,35.622,"35,622",411
"March 29, 2021",Sumatera Barat,0.269997281,3.487303006,5.386,"5,386",417
"July 16, 2021",Sumatera Barat,0.270644756,25.506649573,39.394,"39,394",418
"May 28, 2021",Sumatera Barat,0.272587183,14.307265970,22.097,"22,097",421
"June 24, 2021",Sumatera Barat,0.273882134,20.758064307,32.06,"32,060",423
"April 29, 2021",Sumatera Barat,0.274529609,11.042047059,17.054,"17,054",424
"April 22, 2021",Sumatera Barat,0.279709413,9.300337982,14.364,"14,364",432
"April 28, 2021",Sumatera Barat,0.284889217,10.767517449,16.63,"16,630",440
"May 24, 2021",Sumatera Barat,0.285536692,13.060228170,20.171,"20,171",441
"July 13, 2021",Sumatera Barat,0.290716496,24.497882755,37.836,"37,836",449
"June 10, 2021",Sumatera Barat,0.291363972,17.279178483,26.687,"26,687",450
"April 27, 2021",Sumatera Barat,0.293306398,10.482628233,16.19,"16,190",453
"March 27, 2021",Sumatera Barat,0.293953874,3.217305725,4.969,"4,969",454
"May 4, 2021",Sumatera Barat,0.295248825,11.774989317,18.186,"18,186",456
"July 8, 2021",Sumatera Barat,0.298486202,23.623143364,36.485,"36,485",461
"July 14, 2021",Sumatera Barat,0.301076104,24.798958859,38.301,"38,301",465
"June 14, 2021",Sumatera Barat,0.306255908,17.878093314,27.612,"27,612",473
"March 24, 2021",Sumatera Barat,0.310140761,2.101057975,3.245,"3,245",479
"March 30, 2021",Sumatera Barat,0.314025614,3.801328620,5.871,"5,871",485
"June 26, 2021",Sumatera Barat,0.317262992,21.227484040,32.785,"32,785",490
"July 17, 2021",Sumatera Barat,0.324385222,25.831034795,39.895,"39,895",501
"May 31, 2021",Sumatera Barat,0.325680173,14.871217124,22.968,"22,968",503
"April 21, 2021",Sumatera Barat,0.326327648,9.020628569,13.932,"13,932",504
"June 30, 2021",Sumatera Barat,0.326975124,22.014166764,34,"34,000",505
"April 23, 2021",Sumatera Barat,0.330859977,9.631197959,14.875,"14,875",511
"June 9, 2021",Sumatera Barat,0.342514536,16.987814511,26.237,"26,237",529
"April 26, 2021",Sumatera Barat,0.347046864,10.189321834,15.737,"15,737",536
"June 21, 2021",Sumatera Barat,0.363881227,19.901454230,30.737,"30,737",562
"June 22, 2021",Sumatera Barat,0.369061031,20.270515261,31.307,"31,307",570
"March 26, 2021",Sumatera Barat,0.374888310,2.923351851,4.515,"4,515",579
"March 31, 2021",Sumatera Barat,0.380715590,4.182044210,6.459,"6,459",588
"June 17, 2021",Sumatera Barat,0.385247918,19.079160354,29.467,"29,467",595
"June 16, 2021",Sumatera Barat,0.387190345,18.693912435,28.872,"28,872",598
"April 7, 2021",Sumatera Barat,0.402729757,5.901091644,9.114,"9,114",622
"June 3, 2021",Sumatera Barat,0.424743923,15.764085829,24.347,"24,347",656
"June 15, 2021",Sumatera Barat,0.428628776,18.306722091,28.274,"28,274",662
"July 15, 2021",Sumatera Barat,0.437045958,25.236004817,38.976,"38,976",675
"April 1, 2021",Sumatera Barat,0.444168188,4.626212398,7.145,"7,145",686
"March 25, 2021",Sumatera Barat,0.447405566,2.548463541,3.936,"3,936",691
"April 6, 2021",Sumatera Barat,0.454527796,5.498361887,8.492,"8,492",702
"June 2, 2021",Sumatera Barat,0.468124781,15.339341906,23.691,"23,691",723
"May 25, 2021",Sumatera Barat,0.474599536,13.534827707,20.904,"20,904",733
"May 27, 2021",Sumatera Barat,0.499851081,14.034678787,21.676,"21,676",772
"April 10, 2021",Sumatera Barat,0.521217772,7.636973441,11.795,"11,795",805
"April 9, 2021",Sumatera Barat,0.560713777,7.115755669,10.99,"10,990",866
"April 8, 2021",Sumatera Barat,0.653950248,6.555041892,10.124,"10,124","1,010"
"April 2, 2021",Sumatera Selatan,0,11.157982520,20.605,"20,605",0
"May 9, 2021",Sumatera Selatan,0,26.560384695,49.048,"49,048",0
"May 13, 2021",Sumatera Selatan,0,26.837100495,49.559,"49,559",0
"May 14, 2021",Sumatera Selatan,0,26.837100495,49.559,"49,559",0
"May 15, 2021",Sumatera Selatan,0,26.837100495,49.559,"49,559",0
"June 1, 2021",Sumatera Selatan,0,30.540543468,56.398,"56,398",0
"June 6, 2021",Sumatera Selatan,0,31.561305275,58.283,"58,283",0
"July 20, 2021",Sumatera Selatan,0,38.972523367,71.969,"71,969",0
"February 4, 2021",Sumatera Selatan,0.000541518,0.000541518,0.001,1,1
"February 5, 2021",Sumatera Selatan,0.000541518,0.001083036,0.002,2,1
"February 18, 2021",Sumatera Selatan,0.000541518,0.002707591,0.005,5,1
"February 19, 2021",Sumatera Selatan,0.000541518,0.003249109,0.006,6,1
"February 25, 2021",Sumatera Selatan,0.000541518,0.007581255,0.014,14,1
"March 1, 2021",Sumatera Selatan,0.000541518,0.008122773,0.015,15,1
"April 18, 2021",Sumatera Selatan,0.000541518,19.555846772,36.113,"36,113",1
"May 2, 2021",Sumatera Selatan,0.000541518,25.299188806,46.719,"46,719",1
"May 12, 2021",Sumatera Selatan,0.000541518,26.837100495,49.559,"49,559",1
"July 11, 2021",Sumatera Selatan,0.000541518,38.538225770,71.167,"71,167",1
"February 17, 2021",Sumatera Selatan,0.001083036,0.002166073,0.004,4,2
"March 7, 2021",Sumatera Selatan,0.001083036,0.290795274,0.537,537,2
"March 11, 2021",Sumatera Selatan,0.001083036,0.470579316,0.869,869,2
"March 21, 2021",Sumatera Selatan,0.001083036,0.817150964,1.509,"1,509",2
"May 1, 2021",Sumatera Selatan,0.002166073,25.298647288,46.718,"46,718",4
"June 13, 2021",Sumatera Selatan,0.003249109,33.791818743,62.402,"62,402",6
"June 20, 2021",Sumatera Selatan,0.003249109,35.861501305,66.224,"66,224",6
"February 23, 2021",Sumatera Selatan,0.003790627,0.007039737,0.013,13,7
"March 28, 2021",Sumatera Selatan,0.004873664,5.877638547,10.854,"10,854",9
"July 4, 2021",Sumatera Selatan,0.004873664,37.978295951,70.133,"70,133",9
"July 25, 2021",Sumatera Selatan,0.004873664,39.081368525,72.17,"72,170",9
"March 13, 2021",Sumatera Selatan,0.006498218,0.494947635,0.914,914,12
"May 26, 2021",Sumatera Selatan,0.007039737,29.357867718,54.214,"54,214",13
"July 29, 2021",Sumatera Selatan,0.010830364,39.205917711,72.4,"72,400",20
"March 2, 2021",Sumatera Selatan,0.012996437,0.021119210,0.039,39,24
"July 18, 2021",Sumatera Selatan,0.015162510,38.934617092,71.899,"71,899",28
"July 23, 2021",Sumatera Selatan,0.015704028,39.050501987,72.113,"72,113",29
"March 12, 2021",Sumatera Selatan,0.017870101,0.488449417,0.902,902,33
"April 11, 2021",Sumatera Selatan,0.023285283,16.078216889,29.691,"29,691",43
"July 21, 2021",Sumatera Selatan,0.024368319,38.996891686,72.014,"72,014",45
"July 24, 2021",Sumatera Selatan,0.025992874,39.076494861,72.161,"72,161",48
"July 28, 2021",Sumatera Selatan,0.028700465,39.195087347,72.38,"72,380",53
"July 3, 2021",Sumatera Selatan,0.031949574,37.973422287,70.124,"70,124",59
"June 27, 2021",Sumatera Selatan,0.033032610,37.099411911,68.51,"68,510",61
"March 3, 2021",Sumatera Selatan,0.036281719,0.057400929,0.106,106,67
"July 26, 2021",Sumatera Selatan,0.036281719,39.117650244,72.237,"72,237",67
"July 19, 2021",Sumatera Selatan,0.037906274,38.972523367,71.969,"71,969",70
"July 22, 2021",Sumatera Selatan,0.037906274,39.034797960,72.084,"72,084",70
"July 15, 2021",Sumatera Selatan,0.038447792,38.744544204,71.548,"71,548",71
"March 20, 2021",Sumatera Selatan,0.040072347,0.816067928,1.507,"1,507",74
"March 10, 2021",Sumatera Selatan,0.040613865,0.469496280,0.867,867,75
"July 7, 2021",Sumatera Selatan,0.042238420,38.244181387,70.624,"70,624",78
"March 18, 2021",Sumatera Selatan,0.043862974,0.720219207,1.33,"1,330",81
"July 10, 2021",Sumatera Selatan,0.044404492,38.537684252,71.166,"71,166",82
"March 15, 2021",Sumatera Selatan,0.047653602,0.542601237,1.002,"1,002",88
"July 13, 2021",Sumatera Selatan,0.047653602,38.649237001,71.372,"71,372",88
"June 19, 2021",Sumatera Selatan,0.048195120,35.858252196,66.218,"66,218",89
"July 27, 2021",Sumatera Selatan,0.048736638,39.166386882,72.327,"72,327",90
"March 19, 2021",Sumatera Selatan,0.055776375,0.775995581,1.433,"1,433",103
"July 14, 2021",Sumatera Selatan,0.056859411,38.706096412,71.477,"71,477",105
"March 16, 2021",Sumatera Selatan,0.062274593,0.604875830,1.117,"1,117",115
"July 8, 2021",Sumatera Selatan,0.062274593,38.306455980,70.739,"70,739",115
"March 9, 2021",Sumatera Selatan,0.063357629,0.428882415,0.792,792,117
"July 12, 2021",Sumatera Selatan,0.063357629,38.601583399,71.284,"71,284",117
"May 17, 2021",Sumatera Selatan,0.066065220,26.903165715,49.681,"49,681",122
"May 22, 2021",Sumatera Selatan,0.068772811,28.317611255,52.293,"52,293",127
"March 17, 2021",Sumatera Selatan,0.071480402,0.676356232,1.249,"1,249",132
"March 4, 2021",Sumatera Selatan,0.074187993,0.131588923,0.243,243,137
"May 11, 2021",Sumatera Selatan,0.074187993,26.836558977,49.558,"49,558",137
"March 8, 2021",Sumatera Selatan,0.074729512,0.365524785,0.675,675,138
"July 2, 2021",Sumatera Selatan,0.077437103,37.941472713,70.065,"70,065",143
"March 5, 2021",Sumatera Selatan,0.077978621,0.209567544,0.387,387,144
"July 17, 2021",Sumatera Selatan,0.077978621,38.919454583,71.871,"71,871",144
"June 12, 2021",Sumatera Selatan,0.079061657,33.788569634,62.396,"62,396",146
"March 6, 2021",Sumatera Selatan,0.080144694,0.289712237,0.535,535,148
"May 7, 2021",Sumatera Selatan,0.082852285,26.468326600,48.878,"48,878",153
"June 25, 2021",Sumatera Selatan,0.088267467,36.562225856,67.518,"67,518",163
"May 8, 2021",Sumatera Selatan,0.092058094,26.560384695,49.048,"49,048",170
"June 5, 2021",Sumatera Selatan,0.092599612,31.561305275,58.283,"58,283",171
"July 16, 2021",Sumatera Selatan,0.096931758,38.841475962,71.727,"71,727",179
"July 5, 2021",Sumatera Selatan,0.098556312,38.076852263,70.315,"70,315",182
"June 22, 2021",Sumatera Selatan,0.099097831,36.203740808,66.856,"66,856",183
"May 29, 2021",Sumatera Selatan,0.100180867,30.162563764,55.7,"55,700",185
"June 23, 2021",Sumatera Selatan,0.101263903,36.305004711,67.043,"67,043",187
"July 6, 2021",Sumatera Selatan,0.125090704,38.201942967,70.546,"70,546",231
"April 3, 2021",Sumatera Selatan,0.153791169,11.311773689,20.889,"20,889",284
"July 1, 2021",Sumatera Selatan,0.168412160,37.864035610,69.922,"69,922",311
"June 24, 2021",Sumatera Selatan,0.168953679,36.473958390,67.355,"67,355",312
"April 30, 2021",Sumatera Selatan,0.181408597,25.296481215,46.714,"46,714",335
"June 30, 2021",Sumatera Selatan,0.186282261,37.695623450,69.611,"69,611",344
"July 9, 2021",Sumatera Selatan,0.186823779,38.493279759,71.084,"71,084",345
"May 6, 2021",Sumatera Selatan,0.189531370,26.385474316,48.725,"48,725",350
"June 4, 2021",Sumatera Selatan,0.196571107,31.468705663,58.112,"58,112",363
"June 28, 2021",Sumatera Selatan,0.197112625,37.296524536,68.874,"68,874",364
"May 10, 2021",Sumatera Selatan,0.201986289,26.762370983,49.421,"49,421",373
"June 29, 2021",Sumatera Selatan,0.212816653,37.509341189,69.267,"69,267",393
"April 17, 2021",Sumatera Selatan,0.223647017,19.555305254,36.112,"36,112",413
"June 11, 2021",Sumatera Selatan,0.230686753,33.709507977,62.25,"62,250",426
"May 4, 2021",Sumatera Selatan,0.234477381,25.869407471,47.772,"47,772",433
"April 24, 2021",Sumatera Selatan,0.239892563,23.059469529,42.583,"42,583",443
